Đm sống lỗi vkl,1
Đm tạo nghiệp,1
Đồ ăn thì bắt thanh toán trc thì mới tránh đc,0
"Đồ khốn, súc vật. đang dịch bệnh đã khổ rồi con làm cái việc mất lương tâm",1
"Do nhà mạng, quản lí tốt đố chạy",0
Đời lắm mảnh sành 😌😌,0
Đợi nó ra xin tí huyết là dc,0
Đối thủ của Go Viet chăng?,0
Đứa nào chơi mấy dạy vậy? Tìm thấy đập ch*t moẹ nó điiii,1
đưa sđt lên đây nào,0
"Đưa sđt và thông tin gì các bạn biết lên mạng để mọi người biết, đề phòng",0
Đúng là khốn nạn loại người đó đầu không có lão,1
Đúng là người tổn thương cứ muốn đi làm tổn thương người khác 😔😔😔,0
Đúng là nhàn cư vi bất thiện mịa nữa nó chơi nhiều quá không có việc gì làm đây mà đúng là óc chó thật ,1
"Đừng nên đùa giỡn một cách tàn nhẫn trên sự cực khổ của mấy người shipper
Tìm được những đứa nào chơi trò mất dạy xúm lại lôi lên công an giải quyết",1
GiAng Justin đây Vnam là ship hay phải trả tiền nên hay bị bom,0
Gieo nhân nào gặp quả lấy thôi,0
Giờ app nên thêm quả số số chứng minh thư vs cả căn cước vô. Súc sinh nào đặt ra ngay. Tiện thêm đc phần face ng đặt hàng nữa thì tốt,1
Giống hẻm nhà m vãi Phạm Hảo,1
Giúp mấy tx thưởng thức trà sữa,0
Go việt hay ứng tiền mua đồ cho hay nên hay bị boom lắm :((,0
Góc giải cứu quán ăn,0
Goviet định vị đc vị trí ng đặt hàng mà nhỉ. Báo công an xem con chó nào thất đức thế.,1
Haizzz😡,0
"Hàng xác nhận qua số điện thoại , cớ sao lại bị bom nhuêuf lần",0
Hàng xóm tuyệt vời. Còn bọn bom hàng thì:,0
Hãy cho t gặp nó được 1 lần thôi,0
Hay là cái thằng chủ quán nó tạo ra'sống thế có ngày nghiệp quật cho vỡ mặt,1
Hình ảnh các shipper vui đùa với thanh niên boom hàng,0
Hoài đức để đâu cho hết,0
Hoang Oanh mất nết gê,1
Hoàngg Trangg khéo khách ăn thịt hổ của e,0
hóng cái kết,0
Hóng cái kết có hậu cho người boom :) ý tui là lỗ hậu nó nở hoa,0
hu,0
Hương Ly bạn của thắng đỗ à =)))),0
kể ra đặt onl phải thanh toán trực tuyến luôn thì kbh lo bị bom hàng nhỉ,0
Khải Minh mất dạy ghê,0
Khổ,0
Khó hiểu,0
Khổ thân các bác goviet ,0
Khốn nạn,1
"Khốn nạn đéo chịu được, mà k làm gì đc mới cay chứ 🤬",1
Khốn nạn 😤,1
Không biết đặt bản thân mình vào người khác,0
Không cay nhưng cú ... đm...!,1
Không có thông tin người đặt sao? ,0
Kiên quyết làm đến cùng nha,0
Kiếp này boom hàng kiếp sau đầu thai làm chó,1
"Ko hiểu sao đi làm cái trò này,dịch bệnh đã khó khăn thì chớ, óc chó mà",1
Ko truy ra đc à ?,0
Lại nhờ đến SBC Biên Hoà à 🤣,0
làm tx goviet rõ khổ. Nhận đơn k chạy trừ thưởng toang cả ngày,0
Láo quá 🤜 ng ta đã vất vả nắng nôi r,0
"Lên tổng đài tra cứu thông tin người đăng ký sđt là ra ngay, quá đơn giản",0
Lm đồ rác rưởi,1
Loại này chôn sống đừng để nó đẻ trứng,1
loai nay đ m cheo lên phơi nắng bỏ mẹ n ra ,1
"Loại này phải làm thêm caid luật boom hàng cho đi tù, tsu lũ thần kinh, ng ta đi làm bục mặt ra kiếm tiền mà dở cái thói mất dậy ra",1
Loại rác như này ad còn che sdt????,1
"Loại tàn tật boom hàng ! Sống đéo để tí đức nào cho con cháu nó sau này
Tức thay luôn",1
"Lôi đầu ra, tống hết cmn vào mồm. Ói ra thì hốt tống tiếp vào >.<",1
lol nổ địa chỉ ae đến làm cỏ mày khốn nạn dịch ai ai cx khó khăn mà lòi ra con chó ntn,1
Lừa đảo có hệ thống!,0
Mả cha cái loại thất đức. T lại đ! C.. tổ nổ bát hương nhà mày gioè,1
Mất dạy,1
mất dạy :))),1
Mấy con chó này chả biết não để đâu cứ làm khổ người khác rồi mang nghiệp,1
may mà ông a Tiến Phát t làm ở Now,0
May thang cho qua bao se den voi tui no,0
Mấy thằng thất đức phải nghe nhạc a Huấn mới dc,0
Mấy thành phần này chán đéo buồn chửi 🤦🏻‍♀️,1
Mẹ cái tầm này thì cần gì phải che sđt của nó nữa.,1
Méo hiểu kiểu gì.,1
Mịa sau đề nghị trà sữa bắt chuyển khoản trc đii 😭😭😭 khổ thân các anh,0
Mình còn đang ngóng anh shipper gọi đây này! Huhu mãi hàng chưa về 😭😭,0
Minhh Tiến a à ,0
Moá đọc mà tức thay,0
mồm ăn cơm nhưng cặn bã dồn hết lên não à,1
Mong bên cơ quan chức năng sớm vào cuộc ,0
Mong đứa này kiếp sau đẻ ra đéo có mồm,1
Não chứa cứt,1
"Này phải có biện pháp gì với loại này đi tạo trò chơi vậy ngồi cười chắc vui lắm.
Bớt vui lại , nhìn lại mình coi thấy mình có vô duyên k.khi ngồi cười vậy",0
Này trông nội bộ ca nhân ghét nhau hại nhau thôi,0
Nếu thật thì cho số đt còn để xxx làm j. Đưa lên cho a e biết còn tránh. Nếu k để cho a e chửi chết cụ nó đi,1
"Ngáo hay gì mà hành người khác vậy, đồ phế vật😡😡😡😡😡",1
Nghĩ chán,0
Nghĩ gì khi hơn một chục shipper tới oder các món ăn tại một quán. Quán vẫn có thu nhập ổn định người thiệt là các anh shipper còn người thương hại mấy anh là những người mua và hơn hết Quán đó van không bị thiệt hại gì. 10 quán dùng chiêu này thì tương lai nghề này chết sớm ,0
nghi nhà hàng tự đặt mang cho dân ăn hộ vì ế =))),0
Nghĩ nó chán 😔,0
Nghĩ ra được cái trò này cũng thuộc dạng dở hơi lắm đây,0
Nghiệp đầy mình 😌,0
Nghiệp quật mày ngay thôi,0
Nghiệp sẽ ko chừa nó. Khốn nạn thật 🤬,1
nghiệt súc,1
Ngũ mã Phanh Thây luôn. Sống loz,1
Người bị tổn thương lại thích làm tổn thương người khác 😩,0
Nguyễn Hùng ng,0
Nguyen Linh Thinh Duc,0
Nguyễn Thành Nguyên,0
Nguyễn Tô hc hỏi :)),0
"Nguyễn Tuyết quả này mới tức thù,cá nhân mà ảnh hưởng người khác 
Tội mấy thằng ship trời thì nắng",0
"Nhà nạn nhân là shop nối mi đủ thứ nên tui chưa phán đc cái gì , ngồi đợi thôi chứ, còn nếu nghĩ sâu xa thì cách này cũng hay à",0
Nhân quả !,0
Nháy máy chết con cụ nó đi ae,1
Nhiều đứa nó bị rảnh. Bị ngứa vẩy dã man ,0
Nhỏ bom hàng sau này làm shipper ,0
Như,0
Nó thất đức thằng ad còn thất đức hơn khi đăng lên còn che số dt,1
Ơ sao tưởng Goviet chỉ đặt được 1 lần ? Phải đợi giao xong mới od tiếpp đc 🤧,0
Ơ tưởng từ sđt là tra dc là đứa nào mà 😌,0
Ôi cái dm loại vô học ,1
"Post số nguyên giấu xxx làm gì , để dân mạng gọi xử nó",0
Public sdt lên đi page,0
Quả báo sẽ đến sớm thôi,0
Quá thất đức,1
Quốc Dũng :)) thánh bùng hàng :))),0
Quốc Hưng góc ý thức như cc,1
Quỳnh Trang mẹ n ác vl 😓,1
Rác rưởi,1
rác 😃,1
Rồi nghiệp sẽ quật mày tới tấp 😡😡😡,0
Sang Nguyễn Minh cái gì đây :)),0
Sao không đưa Sđt nó lên?,0
Sao ko công khau sdt.,0
Sao nó ác thế,0
Sau vụ này đấu giá số điện thoại để làm từ thiện,0
Sdt nó đây,0
Ship giờ cũng tiện. Nhận đơn mà chẳng gọi xác nhận gì. ,0
"Sớm hay muộn thôi, quả báo thường ko bỏ xót ai",0
Sống khốn nạn quá vậy ,1
Suc vat,1
súc vật hay gì 😒,1
Súc vật thế ,1
Súc vậy,1
"Suy nghĩ chung của mấy a Goviet khi bị boom. Thôi bỏ đi mấy a, chửi nó bẩn mồm :)))",1
T còn bị bom đơn 5 củ đâyyyy,0
"T khác gì, nó dùng hẳn Tiki của t đặt hàng, shipper gọi ra nhận còn ngơ ngác ơ em hết tiền có đặt gì đâu, bị mấy bà ở chốt kiểm dịch lườm như con boom hàng còn anh shipper thì lắc lắc đầu, giây phút ấy khó chịu vcl ấy, kiểu mình không làm mà lại mắc tội vào người, cũng đhs Tiki của mình bị lộ cơ, 3 đơn lận.
Lúc hấp tấp chạy về nhà dùng tiki tra thì y như rằng giỏ đồ trống không, trong lúc t loay hoay hủy đơn mà không được thì thấy giỏ hàng lại đầy lên, toàn thứ của giời lên tới mấy triệu, nó mà đặt thì t mang tiếng chết chứ sống được ấy à, mà không biết đổi pass sao vì acc liên kết fb, thế là t cứ xóa nó lại đầy, uất tới phát khóc ấy.",0
T nghĩ ngờ nyc của chị này,0
"T vừa bị xong, a phòng kế bên lên lazada đặt 8 đơn hàng trên trời dưới đất, ngoài bắc trong nam.lại còn bao nhiêu đơn trên web, ngta gọi đúng sđt, tên, địa chỉ, cảm thấy bị mất uy tín quá, gọi lazada xác nhận mới biết a dùng email đăng kí cho mình cái tài khoản lazada tên mình. Gọi doạ công an này nọ vì a ta đang án treo trống ng thi hành công vụ. Thế là nhận. Các shop với ship gọi nóng cả máy, cứ thấy số lạ gọi chỉ sợ ngta gọi lấy hàng, có chủ shop còn bắt l nhận phải trả ship 2 chiều, cảm thấy tội các shop với các bạn ship nhiều.",0
Táng cứt vào mặt cho chết con mẹ bọn hãm loz này đi . Phải đăng hẳn sđt nên cho mn biết mà cạch mặt loại chó tha nhân cách này .,1
Tạo nghiệp vừa chứ 🤦🏻‍♀️,0
Thảo Ngân đéo hiểu,1
Thất đức,1
Thất Đức quá bạn ạ,1
"Thất đức quá tr, chơi kiểu cho' z 😤😤😤🤬",1
Thất đức vl ,1
Thật sự là tạo hóa quá keo kiệt với bộ não và lương tâm của kẻ ml bom hàng.,0
Thay vì bái cty các anh nên trình bái công an. Ít nhất cũng phải tóm đc nó cho lên phường ăn dùi cui.,0
Thế ad che sdt thằng đặt hàng làm j,0
Thế Viên Nguyễn Võ Anh Hào :))) có phải anh hào rảnh quá sinh nông nổi ko :3,0
Thông cảm nha. Chắc nó ngáo 😒,1
Thù chủ nhà và Goviet luôn,0
Thù hằn gì nhà này rồi,0
Thứ mất dạy,1
Thứ này là thứ gì chứ đ phải thứ 7 chủ nhật 🙂,1
thứ nứng lol mất dại quá trời :( may có hàng xóm giúp chút ít nhưng vẫn méo hết,1
Thú vật,1
Tìm cho ra và xử lý nghiêm,0
Tìm nó đi ace. Tôi tin  và theo ac,0
Tội cho mấy bạn chuyển hàng thôi!!! Chắc thù hằn dữ nắm mới chơi trò con nút này!!!,0
Tội mấy a tài xế xem như 1ngay đi làm công không . A nào gặp đơn nhiều tiền thì thôi mang về trước cúng cô hồn sau ăn vậy,0
Tội mấy anh shipper...,0
Tóm đc bẻ gãy tay nó đi !!,0
Tóm đc chắc gạch đủ để xây nhà 😂😂,0
tóm được chém chết nó đi,1
Trả thương người lao động,0
Trần Dũng sáng bị boom cái pizza hết nhiêu tiền 😑,0
Trang dám bom k ,0
trình báo công an để họ vào cuộc bắt bằng được kẻ tiêu nhân đó cho nó 20 quyển bóc cho hết thời gian kg hãm hại ai nữa,0
trời quật mới chết con ag . đừng gieo nghiệp nữa . người ta đổ mồ hôi thì mình đổ máu đó . nghiệp ko trừ một ai đâu . sống phải có đức chứ ko tự nhiên bị câm hay bị mù thì nó cũng có lý do đó .,0
Trùm boom hàng đây rồi :)),0
Trung Nguyen ông sử đi,0
Tụi này là phải xử bắn mới hết.cái l** má nó ship kiếm tiền chả đc mấy đồng lại còn gặp bọn l** này,1
Tưởng ca vn tài giỏi lắm 😏,0
Uy Đạt né khu vực này ra,0
Vãi thật.,1
Vào chỗ vào mồm,0
Vậy nên việc đăng kí chính chủ số điện thoại mới quan trọng .,0
Vkl súc vật chứ đéo phải người các ông à,1
Vl dc len fan cung 🙂 hihi,1
"Với trường hợp này, tôi đề nghị...",0
"Xong sẽ có 1 lý do ""cháu/con của e đặt nhầm""",0
Xúc vật à ?,1
