Bất hạnh cho ai có con vợ này,
Diễm Trần,
"A ck bắt gian có đầu tư wa! Sau nay c vk moi hối hận,  thi cung k kip rui",
Thời nay tui thấy buồn ói với những phụ nữ như bà này. Xảy ra quá nhiều cảnh như này. Mà tội lỗi thì vẫn đổ nên đầu đàn ông . Chó má thật,
Mất anh ck này thì hối hận 1 đời nha má,
Tây Thy,
Trả về nơi sản xuất đi em trai ơi gặp chị là hư họng rồi đi ngoại tình mà còn lớn giọng,
Anh bỏ cái con lăn lon này đi bây qủa tân rồi mà còn nghinh cái mặt mê trai của ba ra nữa kìa đồ con quỷ cái,1
Con đĩ này trơ trẽn thật xã hội giờ loạn hết rồi,1
Mới xem clip này hôm qua. Hôm nay mình cũng bị y như vậy.,
 Khánh Phạm,
Còn gì bằng ...,
Cái thứ này nói nhiều làm gì đập cho nó một trận,
"Uýnh cho thì bảo ck vũ phu, yêu chiều là sinh ra tật vậy đó. Khổ cho kiếp đàn ông, tốt nhứt éo tin đứa nào hết.",
Ông chồng này đáng nể thật,
Con đỉ.sai mà còn gì mồm.sao ko tát cho nó phát,1
Đụ má nhục chưa,1
Gập tao là chôn ngay thằng đó,
"Dan ong ma  cu xu nhu z rat VAN MINH. gap ng khac thi chac an dao rui.k bt a ck nay co ""bo""nhu ba vk noi k nhug de ck bat gap nhu the nay la thua rui.con a ng yeu kia chac cug rut ra bai hoc cho mh rui nen k dam noi loi nao.o voi ck sug suog wa co nha dep xe sag ma con sah tat chua chac j o voi thag sau no lo dc z.",
Đúng là người chồng anh hùng thế kỷ hai mươi mốt,
Chị này nhìn mặt quen lắm. Gặp đâu rùi á,
Ông chồng qoa  rộng lượng .ma con vợ qoa ngang tan,
Linh Duy,
quá Hay. Cảnh báo cho những người có ý đồ,
Thu con cho,1
Đập chết con đàn bà đã bậy còn cãi ra vẻ ta đây,1
Anh là người đàn ông khen đẹp để vợ mình đi ngoại tình anh cứ sự rất là khéo léo làm ai cũng,
Ok a .loai dan ba nay ko can.thu mat net noi ton nuov mieng,
Ông này bị hăm,
a noi ai,
Nhục nhã Cho con dan bà anh chồng này sao hiền  quá  thôi sớm cho bơ nhựt nhã ,
"đa sai con da môn,đan ba j vay?,, anh bo loai đan ba nay đi anh oi,anh noi chi nhiu,",
chi oi bo chong bo con di lay trai thi co tu canh gi ma danh noi con de cho chong noi di de di voi trai cho de,
anh oi noi qua hay qua Chuan luon,
"A ck bắt gian chiết lý rất hay mà thốn cả tim con vk mất nết , rất kính phục như a ck",
tình huống xử lý của ah chồng nể phục,
Em  là  ngươi  đàn  ông  tốt.  Chúc  em  tìm  hạnh  phúc  mới,
nguoi chong cu xu tuyet voi,
Dan pa nhu zaj dem po ham cau dj a tha lay di lam vo chu dug lay vo lam di,
Tái tạo da nhân sâm Hàn Quốc chuyên trị mụn nám tàn nhang và sẹo rỗ.cam kết hoàn tiền nếu không hiệu quả ,
Nhìu lúc cũng nghỉ lạ ... Viên thuốc nhỏ xíu thì uống ói lên ói xuống,
Đời....,
Tuyệt voi,
Hay quá,
Út Thắng,
Con này đã ngoại tình ma còn món met đánh cho nó trân,
A ck qua tuyêt sư ly qua hay,
Bo con nay di e mang no ve mai mot no cung nhu vay  ngua quen duong cu chuc e sau nay se gap nguoi khac tot hon,
dung la kg dang du lay lam gi nua nguoi nay la can ba cua gia dinh cha me ,
Loại đàn bà thúi...,1
"Còn duyên thì ở hết duyên thì đi
Niu kéo nhau chi cho đời thêm khổ",
Ông ck wa tuyệt,
Ok qua hay,
Đúng là vui một chúc nhục cả đời,
Chắc là ông ăn chả bà ăn nem.nen chog moi tinh tao vậy....,
Con đi cho,1
Do thu lay bay ma con ngenh ngang Ko bit xau ho nhục nhã la gj mat pham chat dan ba het,
"Ôi , ông ck này nói đúng quá",
Má ơi coi mà tức giùm,
A quay video làm bằng chứng để có quyền nuôi con .người đàn bà đó mất quyền làm mẹ .tài sản cha con a cũng được nhiều.đánh đấm mà làm chi.,1
Loại đàng bà trơ trẽn .lăn loàn nói nhiều cho mệt .thứ đó cho nó đi luôn .đem về mang nhục mai mốt nó cũng thế thôi,1
Da con cho do chet me no di a,1
Danh con dï do Lòi lôn Luôn o do ma noi gi,1
Anh xử lý quá đẹp,
Nê anh chồng  này  nhe,
Mỹ Hạnh khi người đàn bà nội trợ giỏi nhất năm là đây,
"Cái loại con này mà giết nó chết còn dơ con dao , một cái loại đàn bà vừa hư vừa thúi , bỏ sọt rác được rồi , nó không xứng đáng làm vợ của em nữa đâu..",1
Linh Nguyen,
Các đấng mài râu rút kinh nghiệm nha,
Sai mà ko biết lỗi thì sẽ ko bao giờ trở thành người vợ tốt ,
Nói làm gì loại đàn bà em đâng bân tâm cho nó đi ra khỏi nhà,
Thua 1 con đĩ,1
,
hạn người như vậy đánh bẩn tai mà thôi,
",anh chồng rất bình tỉnh.nói chuyện rất hây.rập thằng khác là mầy là mầy no đòn rồi",
Loai nay ve o chung lam gi nua.co ra toa ly hon.con nay thua .kg duoc nuoi con .kg duoc chia tai san.,
Da ngoai tinh con ong ong cai mieng danh no moi vua .dan ba het xai duoi no di,
"Ông Ck này khôn vãi , bắt ghen k đánh, chỉ đuổi đi và ôm Đống tài sản... sau này lấy vk trẻ đẹp , ng đời k nói nặng nhẹ mà còn khen ... ng như a có mấy ai dc",
Loai dan ba hu than mat net ko bt gi la dao li,
E rất tuyệt chiêu em ơi . Cho chị đt của em với . Thật nể em ,
đúng ròi đuổi đi luôn kong cho vô nhà cho nó vô nhà nó gom đồ hết đả bắc tại trận còn cải đồ con đàn bà kong biết nhục,
Bach Hoang Chiem,
A ck xử lí thật là tuyet vời.,
Con đàn bà như zâyj bỏ nó đi cho nó ở với thằng nầy sso nầy ròi nó bị thằng nầy đánh nó bỏ nó hòi đó mầy bỏ chồng mầy theo tao thầy bây giờ tao bỏ mầy gieo gió thì gặp bảo hạn đàn nà zay ớ làm j,
Tuyệt đỉnh  la thế đó,
dung roi do a bo con di do di a,
Bỏ gấp không cần phải nói thêm gì nữa con đàn bà lăng lòan mất nết đừng tiếc em ơi trên đời này còn nhiều đàn bà tốt lắm người ta có câu lấy đĩ về làm vợ không ai lấy vợ về làm đĩ con người có hạnh phúc trong tay không trân trọng sau này sẽ bị quả báo,1
Đcm con đỉ đéo biết nhục mà còn ăn nói mất dạy.bỏ mẹ đi bạn ơi.loại cặn bã đó ngoài xã hội giờ nhiều lắm rùi.,1
TOi nê a that trên dơi này ko ai kien nhân Dc như a,
Tôi sợ má này luôn,
Con này xấu thế cũng cặp bồ vl,1
Nhìn con đĩ già thấy gớm.,1
A chồng  rất  OK,
cave cho nó gia khỏi nhà 2 bàn tay chắng chỉ có cho dái nó mới nuôi thuôi,1
Bỏ ngay đi loai khốn cave,1
Bo me cho x,1
Thu dan ba da lay nguoi ta ma con son xon tan dai bac tay,1
Loại cave bỏ me đi nói nhìu đọng họng,1
Gái đĩ già mồm. Thằng chồng quá tử tế. ,1
Da sai co buong.,
con này  ko bít nói như  thế nào và ví nó vào vai gì nữa,
"A Ck xu ly rất hay.Còn con vk cang noi cang sai,cang ngu.Gio chót roi ma con cố cãi ngang,tot nhat nen cam hong di má oi",1
Con vợ này mà gặp thằng chồng khác thì chết bà nó rồi. Ngồi đó mà còn cãi,
Tao tang no cho may do kkk,
Hài cho đi ra khỏi nhà thôi,
Ngoại tình mà còn ngẩn cao mặt nghênh ngang nc vs ck như thế nữa chứ,
Cho no zach cai lon do theo thang Kia di.do de tien.,1
"Má, đứng đó nói hay thật",
"Đã hết tình hết nợ thì ra tòa tuân thủ theo pháp luật thì bạn mới là quân tử 
Trực giác cùng là phụ nữ tôi thấy bạn đang bắn mũi tên trúng hai đích nếu đúng như lời nói của bạn thì không người vợ nào phản bội cả vì sống chung 10 năm chắc gì bạn ko phạm sai lầm",
Thoa Nguyen,
Khâm phục ông chồng vừa có trình độ vừa có lý trí vừa cao thượng thế mà con vợ ăn ko ngồi rổi ko biết trân quý lại nứng.. Cho ko biếu ko cho rảnh nợ,
Tuy e k Co phan doi ck e. Giong nhu vk  a. E thuong tui than. Sau ck e vo tam qua MN a. Nhung Khi nghe a noi. Ck phai Di Lam. De Lo cho gia dinh. Thi e thuong ck qua,
Nhuc nha wa đi .vay ma con đua mat ra .noi chuyen nua,
Chồng quá bình tỉnh,
Thằng chó sạo lồn dựng phim lừa cộng đồng theo dõi đụ má mày thằng chó đẻ,1
Con đàng Bà không biết nhục.,1
Jenny Lee,
"Làm bán lưng cho trời cuối cùng rồi cũng bị cái sừng to , thiệt cái tính mà đã có máu trai gái giờ ko đi đau hay ko chơi với ai bạn bè ! Thì cũng có ah đó cũng là một cái bệnh máu trai gái ! ",
E kham phuc cach phan xu do can chi dong tai dong chan dam chem .nguoi chet nguoi o tu .,
Le Thanhlam Le,
Con đỉ này có lổi mà trơ trẻn qua loại nguoi này thằng đàn nào lấy het thời .,
"Dân Phước Đông Bạn biết facebook mình chưa, ghé tường m tham khảo nha😊",
E rất nể anh ck này xử lý rất tốt,
Da chet me no di anh co bo lao ha,
Xấu hổ quá bà oi đừng có nói nữa,
Bích Tuyền,
Anh nói rất hây .nhưng anh có làm được hong .anh có bỏ được con đĩ nầy hong .,1
N,
"Đàn bà mà chịu hư ko sửa đc, bỏ đi anh, mốt e làm mai cho chị khác đẹp hơn tử tế hơn.",
Mệt quá n làm gì cho nó theo người tình mời công an làm chứng ngoại tình r lidi k phân chia tài sản chung của vợ n ok liền,
Gái đĩ già mồm. Đã đến mức này thì còn gì nữa mà không vứt.,1
con vy ,
Sướng nó khổ chồng thôi,
A ck noi wa ckj ly luon.ba vk tkj het noi,
Sao em hiền quá vây em trai . Cái thứ đó nó đâu có hiểu đâu mà em giải thích cho mệt vây . Lấy kéo cắt trọc đầu rồi thả cho nó đi đâu thì đi . Hạn người như vây ko nên giữ lại . Bản chất như vây rồi nó cũng ko thay đổi đâu . Đàn bà ngu,
The nào đã chế,
"càng xem thấy tức giùm ,a là người hùng, rập phải mấy thằng khác là Toan rồi",
"Thôi bỏ Đi a ơi, mấy loại cận bả đó giữ làm gì, a sẽ tìm được người tốt hơn,",
Một pha xử lý đẹp con vợ ngủ với trai bỏ mẹ nó đi đồ loại đàn bà dâm tac,1
Nguyễn Mai,
Tao.o.cân.đuoc..ne.gâp.tao.nay.gio.tao.đa.cho.mât.chêt.me.luon.ne,1
Da chết mẹ no,1
"A la 1 nguoi chôg tôt nhug rât tiêc lây fai mu đan ba ăn chao đa bat , vô liêg si , đưg nui nay quay sag nui no , loai nay bo đi a , ơ trên đơi nay con nhiu  ngươi fu nư tôt va đag hoag lm ,",
"Con chó ,ko biết nhục nhã,đúng là loại mất não, muốn chết mày tự đi chết đi",
Cái loại  đó  nói  với  nó  cho  làm  gì  ...,
con.đang.ba.dăm.đem.cho.ca.xâu.ăng.vho.roi,
,
Loại đàn bà khố nạn  này bỏ đi cho nhẹ nợ anh ơi,
Phải nói là a ck nay ý chi và lòng chịu đựng ko thằng đàn ông nào có. Còn những lời nói cua a ck rất y nghĩa và sâu xa,
"Anh chồng vũ oan cho vợ rồi nó chưa ngậm cặc mà nói nó ngậm cặc nó với để thằng Bồ nó địt vài lần chưa là gì hết , địt mẹ con đĩ này mang ra mà Tùng xẻo nó đi",1
A chồng sử lý. Rất đẹp,
anh la so 1 toi thich,
Anh  quá tuyệt vời,
"Bo đi a mình tìm ngươi khác xúng đáng hơn , đàn bà tốt còn nhiều lắm a à",
K phải nói anh hỏi em mà là tao hỏi con chó cái ,
Hãy thanh lý với giá 0 đồng,
Hay quá anh trai,
Xảo Du lịu hồn nhe cv,
cho nó đi luôn đi a trai ơi .,
Chồng hiền quá,
Đã vậy rồi mà cái mỏ con mẹ còn don don đánh cho cái mỏ mẹ dài cái,
Thanh Truc Le,
Tội nghiệp a quá,
Ông ck này cũng ko phải dạng vừa...nói nhìu vậy thì ngày thường cũng ko dễ sống với nó rồi,
Dung la suong qua sanh tac,
"A chong rất binh tinh,gap người khác la ba nay toi luon.",
Nguyen Hoàng Thăng,
"Một người phụ nữ ngu , ck lo đầy đủ ko thấy , mê những lời nhắn tin qua lại . Cuối cùng ai sẽ chấp nhận người hư thân mất nết ko liên sĩ như vậy nữa . Hy vọng a chồng luôn mai mắn và thành công hơn trong cuộc sống ",1
Loai Đan ba nhu vay bo đi noi gi cho met anh oi,
Con đàn bà.... tha bỏ chứ để còn mọc cái sừng lau dài.. . Cái dok la ngựa quen duonh củ thôi. Du tha thứ cung vay ah,
Đàn bà đừng cho nó sướng quá. Đừng cho nó khổ quá. Sướng quá ở ko hăng máu sanh tật. Còn cực quá thì nó cũng bỏ mình theo ng khác.,
Con vk như shit. Thấy cái mặt ko biết hối hận. Tắt clip tán cho 2 đứa sml rồi bỏ nó luôn.,1
Cái loại này nặng đòn trình bày với nó làm gì tốn lời. Đập,
"Co phai a c vi lo lam an qua nen quen dan ba ngoại nhu cau lam đẹp con co nhu cau sinh ly nua , nhung nếu người khác thi người vo se lay mềmn trùm lai chu khong du can dam de cai lai voi chong dau vi biet a c dang eBay la cong bo len ca the giới biet roi ",1
"Anh. Đúng là người có học thức. Bác  ghen  nói chuyện rất lịch sử, nhưng thấm vào đẩu ốc   Là đủ  nhục rồi ",
Tiếc gì của ấy,
Mình o cần nói nhiều tự  con Dan bà kia sâu hổ thôi,
Bạn càng cư xử đàng hoàng với con đỉ đó nó càng ngông  đó bạn,1
Sao kg tát cho con đỉ kg tiền đó vài cái ngay lúc đó để nó bớt bố láo và cho thằng kia thấy ...,1
Hãy noi gương anh chồng này. Ứng xử một cách rất văn minh.,
"chúc Dân Phước Đôngtràn lăng lượng tạo ra ngân lượng nha",
Do là do con dan ba man ra thôi chúc bạn sử lý thành công,
Lũ này nói chi cho dơ cái miệng,
Hay a này xử lý rất hay,
loại  đàn  bà  này  thì  bỏ  đi cho rảnh  nợ  .,
Đàn bà 2020 mà các bạn,
Bo di la xong the ma co loai dan ong cu muon theo vai con gia,
A nầy wa bình tĩnh .gặp người khác tác cho con vk may bat tay .sai còn cãi cố .,
Đánh chết mẹ hết 2 con chó ngoại tình đi.nhất là người vợ.,1
Đời.,
K lẻ câu( đàn bà là những niềm đau) là có thật,
mọi người khg nên phá hạnh phúc gia dh người khac phu nu khg bi ăn doan la may mắn,
"Anh chồng rất đáng nể, rất đàn ông",
Wá hay a ơi,
Khâm phục ,
"Anh chồng ,tuyệt vời ,,,",
"Chuẩn luôn nhắc uống thuốc khác chạy đi mua thuốc, rõ thế mà không nhận ra được đầu nhọn thế",
Người mong cầu hp người có lại chối từ.,
"Tôi thích cách xử lý của bạn ,nhưng bạn có vẽ còn lo sợ con vợ nên để nó gầm gừ lại với bạn",
Con vợ này không    xứng đáng rồi bỏ đi bạn,
Danh chet me di cho do di,
du ma dan ba lay trai con lon tieng nua loai nay dem cho ca sau an me cho roi,1
Không sống được với thôi làm gì phải nói những lời ghê quá vậy,
"Làm pede đã khổ, làm trai thẳng gái thẳng còn khổ hơn, thôi đi làm pede tiếp :))",
Bên mik có #bọt_bím giúp cô bé luôn hồng hào_ se khít_ nước nôi lênh láng khắc phục tình trạng #khô_rát_ khí_hư_huyết trắng ce quan ib em nhé,1
"Anh bạn bắt được vợ mình ngoại tình với người đàn ông khác tại ks, cách xử lý của bạn tôi đây đáng nể phục, còn con vợ của bạn thật là ngoan cố, tôi củng cầu mong bạn sẽ có người vợ sau này thật là hạnh phúc, tôi rất tin là như vậy, còn con vợ ngoại tình này đời nó sẽ khổ một ngày gần đây",
"Chị em phụ nữ cũng nên học cách Em Trai này 
Nếu có Chồng ngoại tình thì nên giải quyết như vậy 
Đừng có đánh đập người phụ nữ ( đàn bà)
Nhìn nhục cho cả 2 bên",1
"Nói chi nhiều đánh con nhỏ đó cho nó bỏ mẹ luôn,dâm dục",1
Chắc.anh phải nợ con này . Như vầy là song roi đó anh bỏ nó cho xong nha anh . Loại này làm dơ xã hội và gia đình . Anh nha ,1
,
Mất nết,1
,
"Ko bjk nhục Còn vểnh mỏ len nữa chứ , gặp thang ck khac la răng môi lẫn lộn rùi. Ông bồ sợ bị đánh nen ngồi im ru . Còn mẻ ko bjk điều còn cãi thấy ứa ghê ",
Con này ko bị tát cái nào k vui rồi mẹ hóng vài cái tát xiên cho máy nhát,1
Hai qua a oi,
Loại xúc vật học cho nó chết từ từ,1
Con nay cai mat no chay that khong biet xấu ho la vi,
Con suc vat nay bo đi anh oi ,1
Con dan ba toi,1
Thứ con đi cho tao o biết chuỗi cau nào cho hả giận,1
Sao chú không đánh nó đi,1
F ,
,
A đu vô nhà trọ mà không đeo dung là lạ thật đấy,1
Con đĩ  này. Nó nưng lon lắm  đập cho nó một   trận chết mẹ nó luôn đi,1
"Con quỷ cái này ko biết mắt cở còn quỷ biện, lắm mồm,anh này ứng xử rất hay, Koi mà ngứa ✋",1
Cắt cổ từng đứa đi anh.,
Biết nói sao bây giờ đây cái j tha thứ đc thì hãy tha thứ còn ko thì giải thoát cho nhau,
Duc vo cai mo cua nó di,1
Anh chồng đúng 👍 ,
Em sử đẹp quá,
Sóng Gio,
"Sao cô vợ nhìn như ko có chuyện j xảy ra z trời tui nể bả thiệt luôn đàn bà thời 4.0 là z hả trời, cạn lời",
Làm vợ như vậy ah kg cần nói bỏ đi có cái tín đồ rồi kg gặp người này cũng gặp người khác thôi,
Ly di con do luon di a oi,
Ky di con do luon di a oi,
Do vat di la do vat di,
Bắt gian ôn hòa. Không đồng cam cộng khổ dc thì cho next đi.,
Nhục cha nhục mẹ nhục động họ,
Con quỷ vợ cải cùng cải khoả lấp cho bớt nhục k ngờ càng nhục,1
Chết hả kkkkkk đâu có dễ muốn chết rồi lôi ngta tù tội nữa ghê thiệt,1
Con chó cái,1
Đ* ngu lam màu sửa mũi đi má,1
Đàn bà thiếu đéo ji mà phải giết mày cho tanh tay,1
Danh no tran cho chua  ko cho gap conluon,
Thật nể anh này sử lý quá hay,
"Đánh chết mẹ nó đi, nói làm gì cho mỏi mồm, con vợ đấy cũng nên bỏ luôn đi, cái loại vợ đấy khác gì con cave ",1
May ngu nhu bo vo may bi nguoi du  ma noi ko,
,
Ah sống đung nghĩ,
Nguoi nhu zay bo,
Thế là quá lịch sự rồi cho nó đi luôn với thằng kìa cho một thời gian là nó bỏ ngay lập tức mà b,
Anh chồng noi chuan luon,
Hay lam a trai. A that binh tinh,
Cặc cô hồn.. Lồn nhà Nước... Nó muốn đéo là đéo... Muốn banh là banh... Nghĩ mà chán..,1
"Dài dòng quá, cắt gân là xong mà",
li le lam j gap toi tat cho bah cai mo tra treo,
a sử như vậy là đúng rồi bỏ mẹ con đàn bà hư thuí đó đi đm nhìn cái mặt quỷ cái thấy ghét,1
Đó còn ai nói tài xế lăng nhăng nữa đi,
Dam vai phat vo mo no di,
Vợ như vậy cho luôn đi buồn làm gì...như vậy mới là bản lĩnh đàn ông nhé,
Tặng quà covit 19 Cho bạn  hả  kkkkkk,
"Xem cờ nhíp này nhớ cái cờ nhíp hôm trước có ông nội kia đấm vợ  quá.. 
Phải chi ai cũng can đảm và bình tĩnh như ông anh đây thì máu có khi lại ko đổ nhỉ :))",
A ck sử lý quá tuyệt . Cho no ra mình ko thử côi thần đó có lo cho nó không,
Người ta rô nựng cu không à,1
Rất  tĩnh  và  đẹp  trai,
"Nghe câu con vk bảo giết tao Đi mà mắc cười thật, giết bẩn tay rồi phải tu tội con cái ai nuôi, vô nhà nghỉ mà con thanh minh thanh nga k làm gì a chồng hay hơn canh lúc no lột đồ mà vô thì khỏi noi k lam j",
Bỏ đi em trai ơi... Con vợ như vậy luyến tiếc để làm gì,
con cho nay no lam nhu vay ma no con lon giong nua cai xa hoi bay gio ko con gi noi nua,
A chồng bắt gian vợ mình mà nói chuyện quá lịch sự,
,
Đồ ngu như bò được voi còn đòi 2 bà trưng,
Nể a lắm . Thật sự rất đau !!! Chia buồn cùng a !!! ,
Thời đại 4.0 đàn ông hay đàn bà gì cũng giống nhau.cứ ông ăn chả bà ăn nem thì còn gì là hp gd nữa.nhìn mặt bà vk là muốn cho ăn tát rồi,
"""Ôi đàn bà lại là con dao làm tim nhỏ máu""
 Chồng làm ngày làm đêm lo cho gia đình, chăm bẵm nó từng tí lúc ốm đau, mua xe sắm đồ cho nó mà nó bảo chồng ko quan tâm. Cắm sừng đầy đầu chồng còn già mồm.
 Đúng là đồ gái ...già mồm, đồ mất dậy,ko đáng làm vợ làm mẹ.",
Troi ơi phân tich làm gì cho bay lượn cho roi,
Xã hội giờ thế ,
Con quỷ còn già mồm.gập tao đánh mầy chết mẹ mầy luôn.,1
,
Sau 13’44s 32 cái răng chắc còn 2-3 cái,
Coi mà tức muốn lộn ruột luôn à sao ko tẩn cho con đó vài cái,
sao lai tha 2 con cho way anh ck,
A ck rất đáng nể ,
Nói quá nhiều ,
May còn đứng noi dc hay đó,
Người đàn bà thế thì như bỏ,
người đàn bà mà có gia đình không biết giữ Nên bỏ đi là đúng rồi đó anh ơi,
Nhàn rỗi quá mà,
Gia chết me no đi .cái loại đàn bà khốn nan con ngồi đó mà cái lai,1
Giải thích phí lời với con vợ loại này.,
Noi rất hay,
Nể a ck gê. K cần đánh. Chửi v đủ thấm. Triệu like cho a ck.,
Khi xem qua mình cũng hiểu câu chuyện .vụ này chồng ăn chả .vợ ăn nem rồi .bởi vậy ông chồng này k còn tình cảm dành cho vợ cho nên rất bình tĩnh thế .còn bà vợ thì k tôn trọng chồng cho nen k sợ gì,
Cho đi kg đéo cho lấy gì hết,
ko biết nhục ma còn trả treo,
Ông chồng xử lý hay con vợ như thế thì bỏ mẹ đi cho xong,1
